playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
ajavoma01w,WAS,273.0,284.0,91.0,0.33098591549295775,0.7912087912087912,0.19117647058823528,0.4212442908282928,0.09933774834437085,0.05132450331125828,0.009933774834437087,0.09768211920529801,1.0727272727272728,0.3538732394366197
anosini01w,MIN,314.0,226.0,166.0,0.43805309734513276,0.6987951807228916,0.0,0.5250133761369716,0.2510869565217391,0.08152173913043478,0.04673913043478261,0.04891304347826087,1.0714285714285714,0.43805309734513276
atkinla01w,SEA,57.0,50.0,20.666666666666668,0.4266222385261271,0.5661268556005398,0.09803921568627451,0.4644061631755087,0.18957509468240655,0.05196880197381675,0.020503853917714417,0.07623950542560254,0.6338680926916221,0.43620078258742967
augusse01w,MIN,701.3333333333334,566.3333333333334,152.0,0.4779761246057655,0.8865441917954899,0.3632521108801943,0.5532574752339389,0.11782344355812983,0.0289682943932049,0.015581241467704792,0.0654722099663522,1.0840621423940615,0.5001938895958982
bakersh01w,DET,127.0,120.5,43.5,0.2597258768978141,0.6064425770308124,0.3712121212121212,0.34253236146044036,0.12709304777212144,0.0574768700751858,0.004103319682885902,0.08746773968331925,0.8120629370629371,0.2687652402776282
batkosu01w,SEA,199.0,174.0,58.0,0.4367816091954023,0.7758620689655172,0.2857142857142857,0.49869687249398553,0.2039045553145336,0.0368763557483731,0.052060737527114966,0.05639913232104121,0.8125,0.4425287356321839
battlas01w,NYL,129.5,121.25,33.25,0.2813209605432686,0.5739655172413793,0.25114539504441324,0.36051479433222416,0.17761208271033238,0.039752465995035347,0.0030529012489052118,0.05228526427337524,0.6967418546365914,0.32350600250564127
beardal01w,WAS,527.2,454.0,139.8,0.4206183413055361,0.763591641602858,0.3461322512186754,0.5095207675403877,0.12889081286831575,0.05522442665788692,0.02102365348976575,0.09357452246098479,1.162385078345536,0.46135626539736585
beviltu01w,IND,144.33333333333334,117.55555555555556,41.0,0.38586737103620844,0.6853668009530751,0.3575104516959869,0.5314188202006525,0.0883683777760487,0.0677380364319183,0.00440217837745219,0.10022769699698825,1.5887611835509234,0.4853683420004985
birdsu01w,SEA,405.85714285714283,337.42857142857144,73.42857142857143,0.42988609399415273,0.870436770025736,0.38201177842271683,0.5489344896606342,0.08154530113327547,0.04340187013637697,0.004277206432110667,0.16561121358252054,1.9707153594468443,0.5074758714048389
blackch01w,CON,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
